Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Wharawhara Water Stn,1567,B75581,-37.57227,175.86206,132,H,N/A
Tauranga Aero Aws,1615,B76624,-37.673,176.196,4,G,Metservice
Whakamarama,1617,B76701,-37.73206,176.00218,255,H,N/A
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.


Statistics codes in this query are:
Code,Description,Units
00,Total Rainfall,Mm
02,Mean Air Temperature,Celsius
17,Mean Daily Global Radiation,Mj/Sq M
35,Total Priestley-Taylor Potential Evapo-Transpiration,Mm
66,Mean Deficit Of Soil Moisture (Wbal Awc=150mm),Mm
Note: Statistics calculations are based on Local Time.
DAY OF EXTR gives the Local-Time day for a Monthly Extreme.
Stats: Monthly
Station,Mon-YYYY(local),Stat Code,Stat Value ,Day of Extr,
1615,Dec-2012,35,140.1,-,
1615,Dec-2012,66,127.5,-,
1615,Jan-2013,00,4.0,-,
1615,Jan-2013,02,19.8,-,
1615,Jan-2013,17,26.6,-,
1615,Jan-2013,35,163.7,-,
1615,Jan-2013,66,131.0,-,
1615,Feb-2013,00,30.8,-,
1615,Feb-2013,02,19.8,-,
1615,Feb-2013,17,25.2,-,
1615,Feb-2013,35,134.6,-,
1615,Feb-2013,66,135.4,-,
1615,Mar-2013,00,20.2,-,
1615,Mar-2013,02,19.4,-,
1615,Mar-2013,17,19.2,-,
1615,Mar-2013,35,104.1,-,
1615,Mar-2013,66,140.8,-,
1615,Apr-2013,00,284.2,-,
1615,Apr-2013,02,17.3,-,
1615,Apr-2013,17,11.9,-,
1615,Apr-2013,35,49.7,-,
1615,Apr-2013,66,79.8,-,
1615,May-2013,00,118.8,-,
1615,May-2013,02,14.2,-,
1615,May-2013,17,9.0,-,
1615,May-2013,35,22.4,-,
1615,May-2013,66,4.3,-,
1615,Jun-2013,00,140.2,-,
1615,Jun-2013,02,11.4,-,
1615,Jun-2013,17,7.1,-,
1615,Jun-2013,35,8.6,-,
1615,Jun-2013,66,3.0,-,
1615,Jul-2013,00,61.4,-,
1615,Jul-2013,02,10.3,-,
1615,Jul-2013,17,8.0,-,
1615,Jul-2013,35,12.7,-,
1615,Jul-2013,66,7.2,-,
1615,Aug-2013,00,69.8,-,
1615,Aug-2013,02,12.5,-,
1615,Aug-2013,17,10.6,-,
1615,Aug-2013,35,32.7,-,
1615,Aug-2013,66,14.0,-,
1615,Sep-2013,00,93.2,-,
1615,Sep-2013,02,13.4,-,
1615,Sep-2013,17,13.6,-,
1615,Sep-2013,35,55.4,-,
1615,Sep-2013,66,10.2,-,
1615,Oct-2013,00,15.0,-,
1615,Oct-2013,02,15.3,-,
1615,Oct-2013,17,20.3,-,
1615,Oct-2013,35,103.1,-,
1615,Oct-2013,66,65.2,-,
1615,Nov-2013,00,65.2,-,
1615,Nov-2013,02,17.7,-,
1615,Nov-2013,17,25.6,-,
1615,Nov-2013,35,144.6,-,
1615,Nov-2013,66,115.0,-,
1615,Dec-2013,00,149.0,-,
1615,Dec-2013,02,18.7,-,
1615,Dec-2013,17,23.2,-,
1615,Dec-2013,35,143.6,-,
1615,Dec-2013,66,96.5,-,
1615,Jan-2014,00,50.0,-,
1615,Jan-2014,02,19.0,-,
1615,Jan-2014,17,25.9,-,
1615,Jan-2014,35,157.4,-,
1615,Jan-2014,66,111.1,-,
1615,Feb-2014,00,64.0,-,
1615,Feb-2014,02,20.1,-,
1615,Feb-2014,17,22.3,-,
1615,Feb-2014,35,121.8,-,
1615,Feb-2014,66,115.0,-,
1615,Mar-2014,00,43.0,-,
1615,Mar-2014,02,18.2,-,
1615,Mar-2014,17,19.9,-,
1615,Mar-2014,35,104.8,-,
1615,Mar-2014,66,123.9,-,
1615,Apr-2014,00,224.8,-,
1615,Apr-2014,02,17.8,-,
1615,Apr-2014,17,11.7,-,
1615,Apr-2014,35,50.9,-,
1615,Apr-2014,66,54.4,-,
1615,May-2014,00,28.4,-,
1615,May-2014,02,13.5,-,
1615,May-2014,17,9.9,-,
1615,May-2014,35,25.5,-,
1615,May-2014,66,23.5,-,
1615,Jun-2014,00,229.0,-,
1615,Jun-2014,02,13.1,-,
1615,Jun-2014,17,6.1,-,
1615,Jun-2014,35,9.3,-,
1615,Jun-2014,66,9.2,-,
1615,Jul-2014,02,10.7,-,
1615,Jul-2014,17,8.7,-,
1615,Jul-2014,35,12.8,-,
1615,Aug-2014,02,11.0,-,
1615,Aug-2014,17,11.2,-,
1615,Aug-2014,35,30.5,-,
1615,Aug-2014,66,7.5,-,
1615,Sep-2014,02,13.7,-,
1615,Sep-2014,17,14.2,-,
1615,Sep-2014,35,58.7,-,
1615,Oct-2014,00,37.8,-,
1615,Oct-2014,02,14.4,-,
1615,Oct-2014,17,18.3,-,
1615,Oct-2014,35,90.8,-,
1615,Nov-2014,00,35.2,-,
1615,Nov-2014,02,15.8,-,
1615,Nov-2014,17,21.6,-,
1615,Nov-2014,35,114.9,-,
1615,Dec-2014,00,145.2,-,
1615,Dec-2014,02,18.1,-,
1615,Dec-2014,17,22.7,-,
1615,Dec-2014,35,137.5,-,
1615,Dec-2014,66,90.4,-,
1615,Jan-2015,00,8.4,-,
1615,Jan-2015,02,21.2,-,
1615,Jan-2015,17,27.8,-,
1615,Jan-2015,35,180.1,-,
1615,Jan-2015,66,123.0,-,
1615,Feb-2015,00,43.8,-,
1615,Feb-2015,02,19.6,-,
1615,Feb-2015,17,22.0,-,
1615,Feb-2015,35,118.9,-,
1615,Feb-2015,66,135.4,-,
1615,Mar-2015,00,77.4,-,
1615,Mar-2015,02,18.7,-,
1615,Mar-2015,17,16.8,-,
1615,Mar-2015,35,93.2,-,
1615,Mar-2015,66,109.9,-,
1615,Apr-2015,00,116.2,-,
1615,Apr-2015,02,16.6,-,
1615,Apr-2015,17,11.7,-,
1615,Apr-2015,35,49.1,-,
1615,Apr-2015,66,70.2,-,
1615,May-2015,00,95.4,-,
1615,May-2015,02,13.0,-,
1615,May-2015,17,9.1,-,
1615,May-2015,35,23.3,-,
1615,May-2015,66,14.8,-,
1615,Jun-2015,00,35.2,-,
1615,Jun-2015,02,11.6,-,
1615,Jun-2015,17,7.4,-,
1615,Jun-2015,35,9.1,-,
1615,Jun-2015,66,6.2,-,
1615,Jul-2015,00,91.0,-,
1615,Jul-2015,02,9.8,-,
1615,Jul-2015,17,8.0,-,
1615,Jul-2015,35,12.2,-,
1615,Jul-2015,66,4.0,-,
1615,Aug-2015,00,150.8,-,
1615,Aug-2015,02,10.6,-,
1615,Aug-2015,17,10.4,-,
1615,Aug-2015,35,30.1,-,
1615,Aug-2015,66,2.3,-,
1615,Sep-2015,00,92.0,-,
1615,Sep-2015,02,11.9,-,
1615,Sep-2015,17,14.9,-,
1615,Sep-2015,35,58.2,-,
1615,Sep-2015,66,6.9,-,
1615,Oct-2015,00,27.8,-,
1615,Oct-2015,02,14.9,-,
1615,Oct-2015,17,19.7,-,
1615,Oct-2015,35,99.3,-,
1615,Oct-2015,66,56.0,-,
1615,Nov-2015,00,88.0,-,
1615,Nov-2015,02,16.2,-,
1615,Nov-2015,17,23.3,-,
1615,Nov-2015,35,124.1,-,
1615,Nov-2015,66,104.5,-,
1615,Dec-2015,00,18.2,-,
1615,Dec-2015,02,18.3,-,
1615,Dec-2015,17,24.4,-,
1615,Dec-2015,35,146.3,-,
1615,Dec-2015,66,127.0,-,
1615,Jan-2016,00,104.2,-,
1615,Jan-2016,02,20.6,-,
1615,Jan-2016,17,21.9,-,
1615,Jan-2016,35,142.5,-,
1615,Jan-2016,66,106.3,-,
1615,Feb-2016,00,144.6,-,
1615,Feb-2016,02,21.7,-,
1615,Feb-2016,17,18.7,-,
1615,Feb-2016,35,112.9,-,
1615,Feb-2016,66,90.2,-,
1615,Mar-2016,00,144.6,-,
1615,Mar-2016,02,19.6,-,
1615,Mar-2016,17,16.2,-,
1615,Mar-2016,35,91.3,-,
1615,Mar-2016,66,52.8,-,
1615,Apr-2016,00,87.4,-,
1615,Apr-2016,02,16.6,-,
1615,Apr-2016,17,11.8,-,
1615,Apr-2016,35,48.7,-,
1615,Apr-2016,66,11.8,-,
1615,May-2016,00,88.6,-,
1615,May-2016,02,15.6,-,
1615,May-2016,17,8.0,-,
1615,May-2016,35,23.6,-,
1615,May-2016,66,20.7,-,
1615,Jun-2016,02,12.3,-,
1615,Jun-2016,17,6.9,-,
1615,Jun-2016,35,9.7,-,
1615,Jun-2016,66,1.9,-,
1615,Jul-2016,00,153.6,-,
1615,Jul-2016,02,10.9,-,
1615,Jul-2016,17,7.9,-,
1615,Jul-2016,35,12.2,-,
1615,Jul-2016,66,1.9,-,
1615,Aug-2016,00,75.4,-,
1615,Aug-2016,02,11.0,-,
1615,Aug-2016,17,10.1,-,
1615,Aug-2016,35,28.7,-,
1615,Aug-2016,66,7.7,-,
1615,Sep-2016,00,166.2,-,
1615,Sep-2016,02,13.5,-,
1615,Sep-2016,17,11.0,-,
1615,Sep-2016,35,45.9,-,
1615,Sep-2016,66,10.1,-,
1615,Oct-2016,00,54.8,-,
1615,Oct-2016,02,14.8,-,
1615,Oct-2016,17,18.6,-,
1615,Oct-2016,35,95.5,-,
1615,Oct-2016,66,25.2,-,
1615,Nov-2016,00,77.8,-,
1615,Nov-2016,02,16.6,-,
1615,Nov-2016,17,22.5,-,
1615,Nov-2016,35,124.2,-,
1615,Nov-2016,66,82.0,-,
1615,Dec-2016,00,44.4,-,
1615,Dec-2016,02,17.8,-,
1615,Dec-2016,17,25.5,-,
1615,Dec-2016,35,152.3,-,
1615,Dec-2016,66,121.0,-,
1615,Jan-2017,00,36.4,-,
1615,Jan-2017,02,19.5,-,
1615,Jan-2017,17,24.8,-,
1615,Jan-2017,35,150.9,-,
1615,Jan-2017,66,133.3,-,
1615,Feb-2017,00,154.0,-,
1615,Feb-2017,02,20.6,-,
1615,Feb-2017,17,19.9,-,
1615,Feb-2017,35,111.5,-,
1615,Feb-2017,66,89.5,-,
1615,Mar-2017,00,275.2,-,
1615,Mar-2017,02,19.5,-,
1615,Mar-2017,17,16.1,-,
1615,Mar-2017,35,91.2,-,
1615,Mar-2017,66,22.0,-,
1615,Apr-2017,00,293.4,-,
1615,Apr-2017,02,16.9,-,
1615,Apr-2017,17,12.1,-,
1615,Apr-2017,35,52.3,-,
1615,Apr-2017,66,8.2,-,
1615,May-2017,00,153.8,-,
1615,May-2017,02,13.0,-,
1615,May-2017,17,9.2,-,
1615,May-2017,35,23.2,-,
1615,May-2017,66,9.0,-,
1615,Jun-2017,00,66.4,-,
1615,Jun-2017,02,11.8,-,
1615,Jun-2017,17,8.0,-,
1615,Jun-2017,35,9.9,-,
1615,Jun-2017,66,3.4,-,
1615,Jul-2017,00,124.0,-,
1615,Jul-2017,02,10.3,-,
1615,Jul-2017,17,7.5,-,
1615,Jul-2017,35,12.4,-,
1615,Jul-2017,66,1.1,-,
1615,Aug-2017,00,159.0,-,
1615,Aug-2017,02,12.0,-,
1615,Aug-2017,17,10.0,-,
1615,Aug-2017,35,31.7,-,
1615,Aug-2017,66,2.4,-,
1617,Jan-1987,00,61.5,-,
1617,Jan-1987,66,84.7,-,
1617,Feb-1987,00,16.0,-,
1617,Feb-1987,66,122.5,-,
1617,Mar-1987,00,419.5,-,
1617,Mar-1987,66,39.4,-,
1617,Apr-1987,00,133.0,-,
1617,Apr-1987,66,6.0,-,
1617,May-1987,00,93.0,-,
1617,May-1987,66,5.9,-,
1617,Jun-1987,00,98.5,-,
1617,Jun-1987,66,2.0,-,
1617,Jul-1987,00,122.0,-,
1617,Jul-1987,66,2.8,-,
1617,Aug-1987,00,135.0,-,
1617,Aug-1987,66,5.1,-,
1617,Sep-1987,00,224.5,-,
1617,Sep-1987,66,5.6,-,
1617,Oct-1987,00,123.0,-,
1617,Oct-1987,66,13.5,-,
1617,Nov-1987,00,203.5,-,
1617,Nov-1987,66,8.3,-,
1617,Dec-1987,00,216.0,-,
1617,Dec-1987,66,5.0,-,
1617,Jan-1988,00,16.5,-,
1617,Jan-1988,66,79.2,-,
1617,Feb-1988,00,301.0,-,
1617,Feb-1988,66,40.1,-,
1617,Mar-1988,00,210.0,-,
1617,Mar-1988,66,17.9,-,
1617,Apr-1988,00,58.0,-,
1617,Apr-1988,66,30.4,-,
1617,May-1988,00,136.5,-,
1617,May-1988,66,10.1,-,
1617,Jun-1988,00,158.5,-,
1617,Jun-1988,66,1.2,-,
1617,Jul-1988,00,210.5,-,
1617,Jul-1988,66,0.9,-,
1617,Aug-1988,00,178.5,-,
1617,Aug-1988,66,1.6,-,
1617,Sep-1988,00,106.5,-,
1617,Sep-1988,66,10.1,-,
1617,Oct-1988,00,112.5,-,
1617,Oct-1988,66,9.9,-,
1617,Nov-1988,00,374.5,-,
1617,Nov-1988,66,18.5,-,
1617,Dec-1988,00,242.5,-,
1617,Dec-1988,66,32.9,-,
1617,Jan-1989,00,454.8,-,
1617,Jan-1989,66,3.8,-,
1617,Feb-1989,00,131.5,-,
1617,Feb-1989,66,11.0,-,
1617,Mar-1989,00,44.0,-,
1617,Mar-1989,66,33.7,-,
1617,Apr-1989,00,194.0,-,
1617,Apr-1989,66,76.1,-,
1617,May-1989,00,186.0,-,
1617,May-1989,66,5.1,-,
1617,Jun-1989,00,282.5,-,
1617,Jun-1989,66,1.3,-,
1617,Jul-1989,00,125.0,-,
1617,Jul-1989,66,2.1,-,
1617,Aug-1989,00,217.5,-,
1617,Aug-1989,66,1.8,-,
1617,Sep-1989,00,351.5,-,
1617,Sep-1989,66,2.1,-,
1617,Oct-1989,00,355.5,-,
1617,Oct-1989,66,1.3,-,
1617,Nov-1989,00,130.0,-,
1617,Nov-1989,66,19.5,-,
1617,Dec-1989,00,75.5,-,
1617,Dec-1989,66,55.7,-,
1617,Jan-1990,00,131.0,-,
1617,Jan-1990,66,61.1,-,
1617,Feb-1990,00,55.5,-,
1617,Feb-1990,66,76.0,-,
1617,Mar-1990,00,226.5,-,
1617,Mar-1990,66,34.2,-,
1617,Apr-1990,00,149.5,-,
1617,Apr-1990,66,33.7,-,
1617,May-1990,00,175.0,-,
1617,May-1990,66,2.4,-,
1617,Jun-1990,00,156.6,-,
1617,Jun-1990,66,3.3,-,
1617,Jul-1990,00,262.0,-,
1617,Jul-1990,66,0.7,-,
1617,Aug-1990,00,340.0,-,
1617,Aug-1990,66,1.4,-,
1617,Sep-1990,00,55.5,-,
1617,Sep-1990,66,21.7,-,
1617,Oct-1990,00,222.0,-,
1617,Oct-1990,66,11.2,-,
1617,Nov-1990,00,294.0,-,
1617,Nov-1990,66,10.7,-,
1617,Dec-1990,00,56.0,-,
1617,Dec-1990,66,59.5,-,
1617,Jan-1991,00,179.0,-,
1617,Jan-1991,66,88.0,-,
1617,Feb-1991,00,150.5,-,
1617,Feb-1991,66,23.9,-,
1617,Mar-1991,00,83.0,-,
1617,Mar-1991,66,28.9,-,
1617,Apr-1991,00,171.0,-,
1617,Apr-1991,66,17.8,-,
1617,May-1991,00,38.5,-,
1617,May-1991,66,10.3,-,
1617,Jun-1991,00,124.5,-,
1617,Jun-1991,66,5.0,-,
1617,Jul-1991,00,221.0,-,
1617,Jul-1991,66,1.4,-,
1617,Aug-1991,00,207.8,-,
1617,Aug-1991,66,1.4,-,
1617,Sep-1991,00,312.5,-,
1617,Sep-1991,66,2.1,-,
1617,Oct-1991,00,110.5,-,
1617,Oct-1991,66,10.5,-,
1617,Nov-1991,00,81.5,-,
1617,Nov-1991,66,17.6,-,
1617,Dec-1991,00,61.5,-,
1617,Dec-1991,66,77.9,-,
1617,Jan-1992,00,195.0,-,
1617,Jan-1992,66,43.4,-,
1617,Feb-1992,00,122.0,-,
1617,Feb-1992,66,23.5,-,
1617,Mar-1992,00,106.0,-,
1617,Mar-1992,66,24.4,-,
1617,Apr-1992,00,84.5,-,
1617,Apr-1992,66,20.8,-,
1617,May-1992,00,158.0,-,
1617,May-1992,66,1.9,-,
1617,Jun-1992,00,167.5,-,
1617,Jun-1992,66,1.8,-,
1617,Jul-1992,00,313.5,-,
1617,Jul-1992,66,1.2,-,
1617,Aug-1992,00,249.0,-,
1617,Aug-1992,66,0.7,-,
1617,Sep-1992,00,163.0,-,
1617,Sep-1992,66,2.1,-,
1617,Oct-1992,00,341.0,-,
1617,Oct-1992,66,4.1,-,
1617,Nov-1992,00,122.0,-,
1617,Nov-1992,66,16.4,-,
1617,Dec-1992,00,308.5,-,
1617,Dec-1992,66,16.7,-,
1617,Jan-1993,00,35.0,-,
1617,Jan-1993,66,76.3,-,
1617,Feb-1993,00,167.0,-,
1617,Feb-1993,66,78.4,-,
1617,Mar-1993,00,140.5,-,
1617,Mar-1993,66,17.7,-,
1617,Apr-1993,00,129.5,-,
1617,Apr-1993,66,8.1,-,
1617,May-1993,00,162.0,-,
1617,May-1993,66,2.1,-,
1617,Jun-1993,00,317.0,-,
1617,Jun-1993,66,0.6,-,
1617,Jul-1993,00,77.5,-,
1617,Jul-1993,66,3.4,-,
1617,Aug-1993,00,107.0,-,
1617,Aug-1993,66,3.4,-,
1617,Sep-1993,00,80.0,-,
1617,Sep-1993,66,7.6,-,
1617,Oct-1993,00,71.5,-,
1617,Oct-1993,66,20.4,-,
1617,Nov-1993,00,150.5,-,
1617,Nov-1993,66,8.0,-,
1617,Dec-1993,00,149.5,-,
1617,Dec-1993,66,24.4,-,
1617,Jan-1994,00,108.5,-,
1617,Jan-1994,66,21.9,-,
1617,Feb-1994,00,185.0,-,
1617,Feb-1994,66,29.6,-,
1617,Mar-1994,00,59.0,-,
1617,Mar-1994,66,46.8,-,
1617,Apr-1994,00,278.5,-,
1617,Apr-1994,66,13.9,-,
1617,May-1994,00,128.0,-,
1617,May-1994,66,3.0,-,
1617,Jun-1994,00,226.0,-,
1617,Jun-1994,66,1.8,-,
1617,Jul-1994,00,270.0,-,
1617,Jul-1994,66,0.4,-,
1617,Aug-1994,00,240.5,-,
1617,Aug-1994,66,2.2,-,
1617,Sep-1994,00,251.0,-,
1617,Sep-1994,66,3.4,-,
1617,Oct-1994,00,213.0,-,
1617,Oct-1994,66,5.5,-,
1617,Nov-1994,00,57.0,-,
1617,Nov-1994,66,22.1,-,
1617,Dec-1994,00,13.0,-,
1617,Dec-1994,66,99.8,-,
1617,Jan-1995,00,122.0,-,
1617,Jan-1995,66,98.2,-,
1617,Feb-1995,00,158.5,-,
1617,Feb-1995,66,35.3,-,
1617,Mar-1995,00,239.0,-,
1617,Mar-1995,66,10.8,-,
1617,Apr-1995,00,415.0,-,
1617,Apr-1995,66,2.0,-,
1617,May-1995,00,200.0,-,
1617,May-1995,66,2.0,-,
1617,Jun-1995,00,158.5,-,
1617,Jun-1995,66,1.0,-,
1617,Jul-1995,00,286.0,-,
1617,Jul-1995,66,0.4,-,
1617,Aug-1995,00,222.0,-,
1617,Aug-1995,66,2.3,-,
1617,Sep-1995,00,113.0,-,
1617,Sep-1995,66,11.2,-,
1617,Oct-1995,00,191.0,-,
1617,Oct-1995,66,4.3,-,
1617,Nov-1995,00,205.0,-,
1617,Nov-1995,66,7.1,-,
1617,Dec-1995,00,193.0,-,
1617,Dec-1995,66,27.0,-,
1617,Jan-1996,00,129.0,-,
1617,Jan-1996,66,21.7,-,
1617,Feb-1996,00,126.0,-,
1617,Feb-1996,66,16.4,-,
1617,Mar-1996,00,123.0,-,
1617,Mar-1996,66,19.1,-,
1617,Apr-1996,00,226.5,-,
1617,Apr-1996,66,4.1,-,
1617,May-1996,00,211.0,-,
1617,May-1996,66,4.0,-,
1617,Jun-1996,00,201.0,-,
1617,Jun-1996,66,0.8,-,
1617,Jul-1996,00,273.0,-,
1617,Jul-1996,66,1.1,-,
1617,Aug-1996,00,293.0,-,
1617,Aug-1996,66,1.5,-,
1617,Sep-1996,00,191.0,-,
1617,Sep-1996,66,6.6,-,
1617,Oct-1996,00,83.0,-,
1617,Oct-1996,66,16.9,-,
1617,Nov-1996,00,80.5,-,
1617,Nov-1996,66,41.6,-,
1617,Dec-1996,00,278.0,-,
1617,Dec-1996,66,12.1,-,
1617,Jan-1997,00,82.5,-,
1617,Jan-1997,66,29.4,-,
1617,Feb-1997,00,147.5,-,
1617,Feb-1997,66,42.1,-,
1617,Mar-1997,00,162.0,-,
1617,Mar-1997,66,13.9,-,
1617,Apr-1997,00,106.0,-,
1617,Apr-1997,66,12.5,-,
1617,May-1997,00,222.0,-,
1617,May-1997,66,9.4,-,
1617,Jun-1997,00,219.0,-,
1617,Jun-1997,66,1.5,-,
1617,Jul-1997,00,66.0,-,
1617,Jul-1997,66,3.9,-,
1617,Aug-1997,00,99.0,-,
1617,Aug-1997,66,2.9,-,
1617,Sep-1997,00,314.0,-,
1617,Sep-1997,66,1.7,-,
1617,Oct-1997,00,120.0,-,
1617,Oct-1997,66,7.6,-,
1617,Nov-1997,00,104.5,-,
1617,Nov-1997,66,21.9,-,
1617,Dec-1997,00,70.0,-,
1617,Dec-1997,66,56.7,-,
1617,Jan-1998,00,144.0,-,
1617,Jan-1998,66,80.8,-,
1617,Feb-1998,00,83.5,-,
1617,Feb-1998,66,57.3,-,
1617,Mar-1998,00,222.5,-,
1617,Mar-1998,66,27.0,-,
1617,Apr-1998,00,122.5,-,
1617,Apr-1998,66,6.7,-,
1617,May-1998,00,171.0,-,
1617,May-1998,66,2.9,-,
1617,Jun-1998,00,266.0,-,
1617,Jun-1998,66,0.8,-,
1617,Jul-1998,00,496.0,-,
1617,Jul-1998,66,1.1,-,
1617,Aug-1998,00,204.5,-,
1617,Aug-1998,66,2.9,-,
1617,Sep-1998,00,123.0,-,
1617,Sep-1998,66,5.3,-,
1617,Nov-1998,00,152.0,-,
1617,Dec-1998,00,194.0,-,
1617,Dec-1998,66,24.6,-,
1617,Jan-1999,00,133.0,-,
1617,Jan-1999,66,65.2,-,
1617,Feb-1999,00,47.0,-,
1617,Feb-1999,66,85.5,-,
1617,Mar-1999,00,156.0,-,
1617,Mar-1999,66,41.0,-,
1617,Apr-1999,00,270.0,-,
1617,Apr-1999,66,8.6,-,
1617,May-1999,00,92.0,-,
1617,May-1999,66,7.4,-,
1617,Jun-1999,00,144.0,-,
1617,Jun-1999,66,3.2,-,
1617,Jul-1999,00,308.0,-,
1617,Jul-1999,66,1.8,-,
1617,Aug-1999,00,178.0,-,
1617,Aug-1999,66,3.8,-,
1617,Sep-1999,00,172.0,-,
1617,Sep-1999,66,10.0,-,
1617,Oct-1999,00,124.0,-,
1617,Oct-1999,66,9.3,-,
1617,Nov-1999,00,469.0,-,
1617,Nov-1999,66,2.4,-,
1617,Dec-1999,00,97.0,-,
1617,Dec-1999,66,35.1,-,
1617,Jan-2000,00,125.5,-,
1617,Jan-2000,66,29.5,-,
1617,Feb-2000,00,19.0,-,
1617,Feb-2000,66,66.7,-,
1617,Mar-2000,00,76.0,-,
1617,Mar-2000,66,92.7,-,
1617,Apr-2000,00,342.5,-,
1617,Apr-2000,66,24.1,-,
1617,May-2000,00,196.5,-,
1617,May-2000,66,3.9,-,
1617,Jun-2000,00,218.5,-,
1617,Jun-2000,66,1.2,-,
1617,Jul-2000,00,226.0,-,
1617,Jul-2000,66,3.0,-,
1617,Aug-2000,00,257.0,-,
1617,Aug-2000,66,2.0,-,
1617,Sep-2000,00,133.0,-,
1617,Sep-2000,66,4.7,-,
1617,Oct-2000,00,151.0,-,
1617,Oct-2000,66,12.9,-,
1617,Nov-2000,00,133.5,-,
1617,Nov-2000,66,22.3,-,
1617,Dec-2000,00,130.0,-,
1617,Dec-2000,66,22.6,-,
1617,Jan-2001,00,55.0,-,
1617,Jan-2001,66,79.6,-,
1617,Feb-2001,00,348.0,-,
1617,Feb-2001,66,35.5,-,
1617,Mar-2001,00,75.5,-,
1617,Mar-2001,66,23.7,-,
1617,Apr-2001,00,361.0,-,
1617,Apr-2001,66,4.3,-,
1617,May-2001,00,354.5,-,
1617,May-2001,66,1.0,-,
1617,Jun-2001,00,82.0,-,
1617,Jun-2001,66,1.6,-,
1617,Jul-2001,00,72.5,-,
1617,Jul-2001,66,3.5,-,
1617,Aug-2001,00,100.0,-,
1617,Aug-2001,66,2.1,-,
1617,Sep-2001,00,110.0,-,
1617,Sep-2001,66,9.3,-,
1617,Oct-2001,00,231.0,-,
1617,Oct-2001,66,7.4,-,
1617,Nov-2001,00,201.0,-,
1617,Nov-2001,66,6.8,-,
1617,Dec-2001,00,442.0,-,
1617,Dec-2001,66,3.5,-,
1617,Jan-2002,00,138.0,-,
1617,Jan-2002,66,12.9,-,
1617,Feb-2002,00,101.5,-,
1617,Feb-2002,66,39.8,-,
1617,Mar-2002,00,91.0,-,
1617,Mar-2002,66,58.2,-,
1617,Apr-2002,00,149.0,-,
1617,Apr-2002,66,48.1,-,
1617,May-2002,00,138.5,-,
1617,May-2002,66,4.6,-,
1617,Jun-2002,00,224.5,-,
1617,Jun-2002,66,0.4,-,
1617,Jul-2002,00,201.0,-,
1617,Jul-2002,66,1.9,-,
1617,Aug-2002,00,119.0,-,
1617,Aug-2002,66,2.2,-,
1617,Sep-2002,00,112.0,-,
1617,Sep-2002,66,6.3,-,
1617,Oct-2002,00,85.5,-,
1617,Oct-2002,66,18.7,-,
1617,Nov-2002,00,107.0,-,
1617,Nov-2002,66,14.1,-,
1617,Dec-2002,00,146.5,-,
1617,Dec-2002,66,18.4,-,
1617,Jan-2003,00,237.0,-,
1617,Jan-2003,66,39.9,-,
1617,Feb-2003,00,182.0,-,
1617,Feb-2003,66,90.9,-,
1617,Mar-2003,00,291.0,-,
1617,Mar-2003,66,4.5,-,
1617,Apr-2003,00,115.0,-,
1617,Apr-2003,66,7.6,-,
1617,May-2003,00,147.0,-,
1617,May-2003,66,2.3,-,
1617,Jun-2003,00,168.0,-,
1617,Jun-2003,66,1.6,-,
1617,Jul-2003,00,119.0,-,
1617,Jul-2003,66,1.5,-,
1617,Aug-2003,00,129.0,-,
1617,Aug-2003,66,1.3,-,
1617,Sep-2003,00,229.0,-,
1617,Sep-2003,66,1.9,-,
1617,Oct-2003,00,214.0,-,
1617,Oct-2003,66,6.6,-,
1617,Nov-2003,00,109.0,-,
1617,Nov-2003,66,16.7,-,
1617,Dec-2003,00,136.0,-,
1617,Dec-2003,66,12.9,-,
1617,Jan-2004,00,84.5,-,
1617,Jan-2004,66,59.0,-,
1617,Feb-2004,00,412.0,-,
1617,Feb-2004,66,3.9,-,
1617,Mar-2004,00,15.5,-,
1617,Mar-2004,66,38.8,-,
1617,Apr-2004,00,276.5,-,
1617,Apr-2004,66,76.8,-,
1617,May-2004,00,302.0,-,
1617,May-2004,66,1.6,-,
1617,Jun-2004,00,189.0,-,
1617,Jun-2004,66,0.7,-,
1617,Jul-2004,00,196.0,-,
1617,Jul-2004,66,0.7,-,
1617,Aug-2004,00,152.0,-,
1617,Aug-2004,66,2.6,-,
1617,Sep-2004,00,154.0,-,
1617,Sep-2004,66,4.6,-,
1617,Oct-2004,00,200.0,-,
1617,Oct-2004,66,5.7,-,
1617,Nov-2004,00,131.0,-,
1617,Nov-2004,66,12.5,-,
1617,Dec-2004,00,231.0,-,
1617,Dec-2004,66,9.3,-,
1617,Jan-2005,00,65.0,-,
1617,Jan-2005,66,39.8,-,
1617,Feb-2005,00,138.0,-,
1617,Feb-2005,66,47.7,-,
1617,Mar-2005,00,125.0,-,
1617,Mar-2005,66,77.3,-,
1617,Apr-2005,00,42.0,-,
1617,Apr-2005,66,20.0,-,
1617,May-2005,00,391.0,-,
1617,May-2005,66,3.5,-,
1617,Jun-2005,00,205.0,-,
1617,Jun-2005,66,2.1,-,
1617,Jul-2005,00,255.0,-,
1617,Jul-2005,66,1.2,-,
